,0,1,2,3,4,5,6,7,8,9,10
246,1.28065,1.21662,1.15579,1.21358,1.27425,1.33797,1.40487,1.33462,1.40135,1.47142,1.39785
247,1.28065,1.21662,1.15579,1.21358,1.27425,1.33797,1.40487,1.33462,1.40135,1.47142,1.54499
248,1.28065,1.21662,1.15579,1.21358,1.27425,1.33797,1.40487,1.47511,1.40135,1.33129,1.26472
249,1.28065,1.21662,1.15579,1.21358,1.27425,1.33797,1.40487,1.47511,1.40135,1.33129,1.39785
250,1.28065,1.21662,1.15579,1.21358,1.27425,1.33797,1.40487,1.47511,1.40135,1.47142,1.39785
251,1.28065,1.21662,1.15579,1.21358,1.27425,1.33797,1.40487,1.47511,1.40135,1.47142,1.54499
252,1.28065,1.21662,1.15579,1.21358,1.27425,1.33797,1.40487,1.47511,1.54886,1.47142,1.39785
253,1.28065,1.21662,1.15579,1.21358,1.27425,1.33797,1.40487,1.47511,1.54886,1.47142,1.54499
254,1.28065,1.21662,1.15579,1.21358,1.27425,1.33797,1.40487,1.47511,1.54886,1.62631,1.54499
255,1.28065,1.21662,1.15579,1.21358,1.27425,1.33797,1.40487,1.47511,1.54886,1.62631,1.70762
256,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.04049,0.98847,0.93904,0.89209,0.84749
257,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.04049,0.98847,0.93904,0.89209,0.93669
258,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.04049,0.98847,0.93904,0.98599,0.93669
259,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.04049,0.98847,0.93904,0.98599,1.03529
260,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.04049,0.98847,1.03789,0.98599,0.93669
261,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.04049,0.98847,1.03789,0.98599,1.03529
262,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.04049,0.98847,1.03789,1.08978,1.03529
263,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.04049,0.98847,1.03789,1.08978,1.14427
264,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.04049,1.09251,1.03789,0.98599,0.93669
265,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.04049,1.09251,1.03789,0.98599,1.03529
266,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.04049,1.09251,1.03789,1.08978,1.03529
267,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.04049,1.09251,1.03789,1.08978,1.14427
268,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.04049,1.09251,1.14714,1.08978,1.03529
269,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.04049,1.09251,1.14714,1.08978,1.14427
270,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.04049,1.09251,1.14714,1.2045,1.14427
271,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.04049,1.09251,1.14714,1.2045,1.26472
272,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.15001,1.09251,1.03789,0.98599,0.93669
273,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.15001,1.09251,1.03789,0.98599,1.03529
274,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.15001,1.09251,1.03789,1.08978,1.03529
275,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.15001,1.09251,1.03789,1.08978,1.14427
276,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.15001,1.09251,1.14714,1.08978,1.03529
277,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.15001,1.09251,1.14714,1.08978,1.14427
278,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.15001,1.09251,1.14714,1.2045,1.14427
279,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.15001,1.09251,1.14714,1.2045,1.26472
280,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.15001,1.20752,1.14714,1.08978,1.03529
281,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.15001,1.20752,1.14714,1.08978,1.14427
282,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.15001,1.20752,1.14714,1.2045,1.14427
283,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.15001,1.20752,1.14714,1.2045,1.26472
284,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.15001,1.20752,1.26789,1.2045,1.14427
285,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.15001,1.20752,1.26789,1.2045,1.26472
286,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.15001,1.20752,1.26789,1.33129,1.26472
287,1.28065,1.21662,1.27745,1.21358,1.1529,1.09525,1.15001,1.20752,1.26789,1.33129,1.39785
288,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.15001,1.09251,1.03789,0.98599,0.93669
289,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.15001,1.09251,1.03789,0.98599,1.03529
290,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.15001,1.09251,1.03789,1.08978,1.03529
291,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.15001,1.09251,1.03789,1.08978,1.14427
292,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.15001,1.09251,1.14714,1.08978,1.03529
293,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.15001,1.09251,1.14714,1.08978,1.14427
294,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.15001,1.09251,1.14714,1.2045,1.14427
295,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.15001,1.09251,1.14714,1.2045,1.26472
296,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.15001,1.20752,1.14714,1.08978,1.03529
297,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.15001,1.20752,1.14714,1.08978,1.14427
298,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.15001,1.20752,1.14714,1.2045,1.14427
299,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.15001,1.20752,1.14714,1.2045,1.26472
300,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.15001,1.20752,1.26789,1.2045,1.14427
301,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.15001,1.20752,1.26789,1.2045,1.26472
302,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.15001,1.20752,1.26789,1.33129,1.26472
303,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.15001,1.20752,1.26789,1.33129,1.39785
304,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.27107,1.20752,1.14714,1.08978,1.03529
305,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.27107,1.20752,1.14714,1.08978,1.14427
306,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.27107,1.20752,1.14714,1.2045,1.14427
307,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.27107,1.20752,1.14714,1.2045,1.26472
308,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.27107,1.20752,1.26789,1.2045,1.14427
309,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.27107,1.20752,1.26789,1.2045,1.26472
310,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.27107,1.20752,1.26789,1.33129,1.26472
311,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.27107,1.20752,1.26789,1.33129,1.39785
312,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.27107,1.33462,1.26789,1.2045,1.14427
313,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.27107,1.33462,1.26789,1.2045,1.26472
314,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.27107,1.33462,1.26789,1.33129,1.26472
315,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.27107,1.33462,1.26789,1.33129,1.39785
316,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.27107,1.33462,1.40135,1.33129,1.26472
317,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.27107,1.33462,1.40135,1.33129,1.39785
318,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.27107,1.33462,1.40135,1.47142,1.39785
319,1.28065,1.21662,1.27745,1.21358,1.1529,1.21054,1.27107,1.33462,1.40135,1.47142,1.54499
320,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.15001,1.09251,1.03789,0.98599,0.93669
321,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.15001,1.09251,1.03789,0.98599,1.03529
322,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.15001,1.09251,1.03789,1.08978,1.03529
323,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.15001,1.09251,1.03789,1.08978,1.14427
324,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.15001,1.09251,1.14714,1.08978,1.03529
325,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.15001,1.09251,1.14714,1.08978,1.14427
326,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.15001,1.09251,1.14714,1.2045,1.14427
327,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.15001,1.09251,1.14714,1.2045,1.26472
328,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.15001,1.20752,1.14714,1.08978,1.03529
329,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.15001,1.20752,1.14714,1.08978,1.14427
330,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.15001,1.20752,1.14714,1.2045,1.14427
331,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.15001,1.20752,1.14714,1.2045,1.26472
332,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.15001,1.20752,1.26789,1.2045,1.14427
333,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.15001,1.20752,1.26789,1.2045,1.26472
334,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.15001,1.20752,1.26789,1.33129,1.26472
335,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.15001,1.20752,1.26789,1.33129,1.39785
336,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.27107,1.20752,1.14714,1.08978,1.03529
337,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.27107,1.20752,1.14714,1.08978,1.14427
338,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.27107,1.20752,1.14714,1.2045,1.14427
339,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.27107,1.20752,1.14714,1.2045,1.26472
340,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.27107,1.20752,1.26789,1.2045,1.14427
341,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.27107,1.20752,1.26789,1.2045,1.26472
342,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.27107,1.20752,1.26789,1.33129,1.26472
343,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.27107,1.20752,1.26789,1.33129,1.39785
344,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.27107,1.33462,1.26789,1.2045,1.14427
345,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.27107,1.33462,1.26789,1.2045,1.26472
346,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.27107,1.33462,1.26789,1.33129,1.26472
347,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.27107,1.33462,1.26789,1.33129,1.39785
348,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.27107,1.33462,1.40135,1.33129,1.26472
349,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.27107,1.33462,1.40135,1.33129,1.39785
350,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.27107,1.33462,1.40135,1.47142,1.39785
351,1.28065,1.21662,1.27745,1.21358,1.27425,1.21054,1.27107,1.33462,1.40135,1.47142,1.54499
352,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.27107,1.20752,1.14714,1.08978,1.03529
353,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.27107,1.20752,1.14714,1.08978,1.14427
354,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.27107,1.20752,1.14714,1.2045,1.14427
355,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.27107,1.20752,1.14714,1.2045,1.26472
356,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.27107,1.20752,1.26789,1.2045,1.14427
357,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.27107,1.20752,1.26789,1.2045,1.26472
358,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.27107,1.20752,1.26789,1.33129,1.26472
359,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.27107,1.20752,1.26789,1.33129,1.39785
360,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.27107,1.33462,1.26789,1.2045,1.14427
361,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.27107,1.33462,1.26789,1.2045,1.26472
362,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.27107,1.33462,1.26789,1.33129,1.26472
363,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.27107,1.33462,1.26789,1.33129,1.39785
364,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.27107,1.33462,1.40135,1.33129,1.26472
365,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.27107,1.33462,1.40135,1.33129,1.39785
366,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.27107,1.33462,1.40135,1.47142,1.39785
367,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.27107,1.33462,1.40135,1.47142,1.54499
368,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.40487,1.33462,1.26789,1.2045,1.14427
369,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.40487,1.33462,1.26789,1.2045,1.26472
370,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.40487,1.33462,1.26789,1.33129,1.26472
371,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.40487,1.33462,1.26789,1.33129,1.39785
372,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.40487,1.33462,1.40135,1.33129,1.26472
373,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.40487,1.33462,1.40135,1.33129,1.39785
374,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.40487,1.33462,1.40135,1.47142,1.39785
375,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.40487,1.33462,1.40135,1.47142,1.54499
376,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.40487,1.47511,1.40135,1.33129,1.26472
377,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.40487,1.47511,1.40135,1.33129,1.39785
378,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.40487,1.47511,1.40135,1.47142,1.39785
379,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.40487,1.47511,1.40135,1.47142,1.54499
380,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.40487,1.47511,1.54886,1.47142,1.39785
381,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.40487,1.47511,1.54886,1.47142,1.54499
382,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.40487,1.47511,1.54886,1.62631,1.54499
383,1.28065,1.21662,1.27745,1.21358,1.27425,1.33797,1.40487,1.47511,1.54886,1.62631,1.70762
384,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.15001,1.09251,1.03789,0.98599,0.93669
385,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.15001,1.09251,1.03789,0.98599,1.03529
386,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.15001,1.09251,1.03789,1.08978,1.03529
387,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.15001,1.09251,1.03789,1.08978,1.14427
388,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.15001,1.09251,1.14714,1.08978,1.03529
389,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.15001,1.09251,1.14714,1.08978,1.14427
390,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.15001,1.09251,1.14714,1.2045,1.14427
391,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.15001,1.09251,1.14714,1.2045,1.26472
392,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.15001,1.20752,1.14714,1.08978,1.03529
393,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.15001,1.20752,1.14714,1.08978,1.14427
394,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.15001,1.20752,1.14714,1.2045,1.14427
395,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.15001,1.20752,1.14714,1.2045,1.26472
396,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.15001,1.20752,1.26789,1.2045,1.14427
397,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.15001,1.20752,1.26789,1.2045,1.26472
398,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.15001,1.20752,1.26789,1.33129,1.26472
399,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.15001,1.20752,1.26789,1.33129,1.39785
400,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.27107,1.20752,1.14714,1.08978,1.03529
401,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.27107,1.20752,1.14714,1.08978,1.14427
402,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.27107,1.20752,1.14714,1.2045,1.14427
403,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.27107,1.20752,1.14714,1.2045,1.26472
404,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.27107,1.20752,1.26789,1.2045,1.14427
405,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.27107,1.20752,1.26789,1.2045,1.26472
406,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.27107,1.20752,1.26789,1.33129,1.26472
407,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.27107,1.20752,1.26789,1.33129,1.39785
408,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.27107,1.33462,1.26789,1.2045,1.14427
409,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.27107,1.33462,1.26789,1.2045,1.26472
410,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.27107,1.33462,1.26789,1.33129,1.26472
411,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.27107,1.33462,1.26789,1.33129,1.39785
412,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.27107,1.33462,1.40135,1.33129,1.26472
413,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.27107,1.33462,1.40135,1.33129,1.39785
414,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.27107,1.33462,1.40135,1.47142,1.39785
415,1.28065,1.21662,1.27745,1.34132,1.27425,1.21054,1.27107,1.33462,1.40135,1.47142,1.54499
416,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.27107,1.20752,1.14714,1.08978,1.03529
417,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.27107,1.20752,1.14714,1.08978,1.14427
418,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.27107,1.20752,1.14714,1.2045,1.14427
419,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.27107,1.20752,1.14714,1.2045,1.26472
420,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.27107,1.20752,1.26789,1.2045,1.14427
421,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.27107,1.20752,1.26789,1.2045,1.26472
422,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.27107,1.20752,1.26789,1.33129,1.26472
423,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.27107,1.20752,1.26789,1.33129,1.39785
424,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.27107,1.33462,1.26789,1.2045,1.14427
425,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.27107,1.33462,1.26789,1.2045,1.26472
426,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.27107,1.33462,1.26789,1.33129,1.26472
427,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.27107,1.33462,1.26789,1.33129,1.39785
428,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.27107,1.33462,1.40135,1.33129,1.26472
429,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.27107,1.33462,1.40135,1.33129,1.39785
430,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.27107,1.33462,1.40135,1.47142,1.39785
431,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.27107,1.33462,1.40135,1.47142,1.54499
432,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.40487,1.33462,1.26789,1.2045,1.14427
433,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.40487,1.33462,1.26789,1.2045,1.26472
434,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.40487,1.33462,1.26789,1.33129,1.26472
435,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.40487,1.33462,1.26789,1.33129,1.39785
436,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.40487,1.33462,1.40135,1.33129,1.26472
437,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.40487,1.33462,1.40135,1.33129,1.39785
438,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.40487,1.33462,1.40135,1.47142,1.39785
439,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.40487,1.33462,1.40135,1.47142,1.54499
440,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.40487,1.47511,1.40135,1.33129,1.26472
441,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.40487,1.47511,1.40135,1.33129,1.39785
442,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.40487,1.47511,1.40135,1.47142,1.39785
443,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.40487,1.47511,1.40135,1.47142,1.54499
444,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.40487,1.47511,1.54886,1.47142,1.39785
445,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.40487,1.47511,1.54886,1.47142,1.54499
446,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.40487,1.47511,1.54886,1.62631,1.54499
447,1.28065,1.21662,1.27745,1.34132,1.27425,1.33797,1.40487,1.47511,1.54886,1.62631,1.70762
448,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.27107,1.20752,1.14714,1.08978,1.03529
449,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.27107,1.20752,1.14714,1.08978,1.14427
450,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.27107,1.20752,1.14714,1.2045,1.14427
451,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.27107,1.20752,1.14714,1.2045,1.26472
452,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.27107,1.20752,1.26789,1.2045,1.14427
453,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.27107,1.20752,1.26789,1.2045,1.26472
454,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.27107,1.20752,1.26789,1.33129,1.26472
455,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.27107,1.20752,1.26789,1.33129,1.39785
456,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.27107,1.33462,1.26789,1.2045,1.14427
457,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.27107,1.33462,1.26789,1.2045,1.26472
458,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.27107,1.33462,1.26789,1.33129,1.26472
459,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.27107,1.33462,1.26789,1.33129,1.39785
460,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.27107,1.33462,1.40135,1.33129,1.26472
461,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.27107,1.33462,1.40135,1.33129,1.39785
462,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.27107,1.33462,1.40135,1.47142,1.39785
463,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.27107,1.33462,1.40135,1.47142,1.54499
464,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.40487,1.33462,1.26789,1.2045,1.14427
465,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.40487,1.33462,1.26789,1.2045,1.26472
466,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.40487,1.33462,1.26789,1.33129,1.26472
467,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.40487,1.33462,1.26789,1.33129,1.39785
468,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.40487,1.33462,1.40135,1.33129,1.26472
469,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.40487,1.33462,1.40135,1.33129,1.39785
470,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.40487,1.33462,1.40135,1.47142,1.39785
471,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.40487,1.33462,1.40135,1.47142,1.54499
472,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.40487,1.47511,1.40135,1.33129,1.26472
473,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.40487,1.47511,1.40135,1.33129,1.39785
474,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.40487,1.47511,1.40135,1.47142,1.39785
475,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.40487,1.47511,1.40135,1.47142,1.54499
476,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.40487,1.47511,1.54886,1.47142,1.39785
477,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.40487,1.47511,1.54886,1.47142,1.54499
478,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.40487,1.47511,1.54886,1.62631,1.54499
479,1.28065,1.21662,1.27745,1.34132,1.40839,1.33797,1.40487,1.47511,1.54886,1.62631,1.70762
480,1.28065,1.21662,1.27745,1.34132,1.40839,1.47881,1.40487,1.33462,1.26789,1.2045,1.14427
481,1.28065,1.21662,1.27745,1.34132,1.40839,1.47881,1.40487,1.33462,1.26789,1.2045,1.26472
482,1.28065,1.21662,1.27745,1.34132,1.40839,1.47881,1.40487,1.33462,1.26789,1.33129,1.26472
483,1.28065,1.21662,1.27745,1.34132,1.40839,1.47881,1.40487,1.33462,1.26789,1.33129,1.39785
484,1.28065,1.21662,1.27745,1.34132,1.40839,1.47881,1.40487,1.33462,1.40135,1.33129,1.26472
485,1.28065,1.21662,1.27745,1.34132,1.40839,1.47881,1.40487,1.33462,1.40135,1.33129,1.39785
486,1.28065,1.21662,1.27745,1.34132,1.40839,1.47881,1.40487,1.33462,1.40135,1.47142,1.39785
487,1.28065,1.21662,1.27745,1.34132,1.40839,1.47881,1.40487,1.33462,1.40135,1.47142,1.54499
488,1.28065,1.21662,1.27745,1.34132,1.40839,1.47881,1.40487,1.47511,1.40135,1.33129,1.26472
489,1.28065,1.21662,1.27745,1.34132,1.40839,1.47881,1.40487,1.47511,1.40135,1.33129,1.39785
490,1.28065,1.21662,1.27745,1.34132,1.40839,1.47881,1.40487,1.47511,1.40135,1.47142,1.39785
